Classification,Year,Period,Date Mapper,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2020,202003,3/1/2020,20-Mar,6,1,2,Exports,975,ASEAN,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,38000,,28259,,,0
HS,2020,202002,2/1/2020,20-Feb,6,1,2,Exports,975,ASEAN,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,19000,,14168,,,0
HS,2020,202001,1/1/2020,20-Jan,6,1,2,Exports,975,ASEAN,,804,Ukraine,,,,,,,,,760120,"Aluminium; unwrought, alloys",,,,,,,225133,,378454,,,0
HS,2020,202001,1/1/2020,20-Jan,6,1,2,Exports,975,ASEAN,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,164000,,96947,,,0
HS,2020,202008,8/1/2020,20-Aug,4,0,2,Exports,348,Hungary,,804,Ukraine,,,,,,,,,1003,Barley,,,,,,,10000,,6222,,,0
HS,2020,202011,11/1/2020,20-Nov,6,1,2,Exports,381,Italy,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,34634,,348571,,,0
HS,2020,202011,11/1/2020,20-Nov,6,1,2,Exports,381,Italy,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,26111,,39835,,,0
HS,2020,202011,11/1/2020,20-Nov,6,1,2,Exports,381,Italy,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,6794,,76508,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,381,Italy,,804,Ukraine,,,,,,,,,151219,"Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",,,,,,,480,,2167,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,381,Italy,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,7188,,118746,,,0
HS,2020,202010,10/1/2020,20-Oct,6,1,2,Exports,792,Turkey,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,5652,,41530,,,0
HS,2020,202011,11/1/2020,20-Nov,6,1,2,Exports,112,Belarus,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,103949,,386700,,,0
HS,2020,202009,9/1/2020,20-Sep,6,1,2,Exports,112,Belarus,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,3269,,9600,,,0
HS,2020,202009,9/1/2020,20-Sep,6,1,2,Exports,112,Belarus,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,1272,,600,,,0
HS,2020,202009,9/1/2020,20-Sep,6,1,2,Exports,112,Belarus,,804,Ukraine,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,9,,100,,,0
HS,2020,202004,4/1/2020,20-Apr,4,0,2,Exports,112,Belarus,,804,Ukraine,,,,,,,,,2619,"Slag, dross; (other than granulated slag), scalings and other waste from the manufacture of iron or steel",,,,,,,981250,,49100,,,0
HS,2020,202006,6/1/2020,20-Jun,4,0,2,Exports,703,Slovakia,,804,Ukraine,,,,,,,,,2619,"Slag, dross; (other than granulated slag), scalings and other waste from the manufacture of iron or steel",,,,,,,6353780,,39330,,,0
HS,2020,202005,5/1/2020,20-May,4,0,2,Exports,703,Slovakia,,804,Ukraine,,,,,,,,,2619,"Slag, dross; (other than granulated slag), scalings and other waste from the manufacture of iron or steel",,,,,,,7654830,,45899,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,112,Belarus,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,3681,,16100,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,112,Belarus,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,938,,1100,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,112,Belarus,,804,Ukraine,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,110,,4800,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,112,Belarus,,804,Ukraine,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,1051,,2900,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,112,Belarus,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,110456,,432500,,,0
HS,2020,202012,12/1/2020,20-Dec,4,0,2,Exports,112,Belarus,,804,Ukraine,,,,,,,,,1003,Barley,,,,,,,251650,,47300,,,0
HS,2020,202012,12/1/2020,20-Dec,4,0,2,Exports,112,Belarus,,804,Ukraine,,,,,,,,,2619,"Slag, dross; (other than granulated slag), scalings and other waste from the manufacture of iron or steel",,,,,,,1371800,,66600,,,0
HS,2020,202005,5/1/2020,20-May,6,1,2,Exports,276,Germany,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,370164,,773337,,,0
HS,2020,202005,5/1/2020,20-May,6,1,2,Exports,276,Germany,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,16858,,160190,,,0
HS,2020,202005,5/1/2020,20-May,6,1,2,Exports,703,Slovakia,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,1072,,7182,,,0
HS,2020,202003,3/1/2020,20-Mar,6,1,2,Exports,458,Malaysia,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,38000,,28259,,,0
HS,2020,202004,4/1/2020,20-Apr,6,1,2,Exports,458,Malaysia,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,57000,,39381,,,0
HS,2020,202009,9/1/2020,20-Sep,6,1,2,Exports,458,Malaysia,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,19000,,11509,,,0
HS,2020,202011,11/1/2020,20-Nov,6,1,2,Exports,458,Malaysia,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,19000,,12055,,,0
HS,2020,202010,10/1/2020,20-Oct,6,1,2,Exports,458,Malaysia,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,57000,,34461,,,0
HS,2020,202005,5/1/2020,20-May,6,1,2,Exports,642,Romania,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,6415,,25384,,,0
HS,2020,202002,2/1/2020,20-Feb,6,1,2,Exports,458,Malaysia,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,19000,,14168,,,0
HS,2020,202005,5/1/2020,20-May,6,1,2,Exports,688,Serbia,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,92950,,96513,,,0
HS,2020,202002,2/1/2020,20-Feb,6,1,2,Exports,376,Israel,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,3868,,35000,,,0
HS,2020,202011,11/1/2020,20-Nov,4,0,2,Exports,97,EU,,804,Ukraine,,,,,,,,,1003,Barley,,,,,,,5330,,4759,,,0
HS,2020,202011,11/1/2020,20-Nov,4,0,2,Exports,97,EU,,804,Ukraine,,,,,,,,,2601,Iron ores and concentrates; including roasted iron pyrites,,,,,,,100400,,40632,,,0
HS,2020,202011,11/1/2020,20-Nov,4,0,2,Exports,97,EU,,804,Ukraine,,,,,,,,,2619,"Slag, dross; (other than granulated slag), scalings and other waste from the manufacture of iron or steel",,,,,,,1556191,,11272,,,0
HS,2020,202011,11/1/2020,20-Nov,6,1,2,Exports,97,EU,,804,Ukraine,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,2196,,46557,,,0
HS,2020,202011,11/1/2020,20-Nov,6,1,2,Exports,97,EU,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,57397,,519061,,,0
HS,2020,202011,11/1/2020,20-Nov,6,1,2,Exports,97,EU,,804,Ukraine,,,,,,,,,760120,"Aluminium; unwrought, alloys",,,,,,,409346,,827283,,,0
HS,2020,202011,11/1/2020,20-Nov,6,1,2,Exports,97,EU,,804,Ukraine,,,,,,,,,750210,"Nickel; unwrought, not alloyed",,,,,,,26776,,418203,,,0
HS,2020,202011,11/1/2020,20-Nov,6,1,2,Exports,97,EU,,804,Ukraine,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,19569,,95840,,,0
HS,2020,202007,7/1/2020,20-Jul,6,1,2,Exports,826,United Kingdom,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,139211,,316902,,,0
HS,2020,202007,7/1/2020,20-Jul,6,1,2,Exports,826,United Kingdom,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,884,,7347,,,0
HS,2020,202007,7/1/2020,20-Jul,6,1,2,Exports,826,United Kingdom,,804,Ukraine,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,44,,4878,,,0
HS,2020,202007,7/1/2020,20-Jul,6,1,2,Exports,124,Canada,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,155716,,201278,,,0
HS,2020,202005,5/1/2020,20-May,6,1,2,Exports,276,Germany,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,1248,,19569,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,56,Belgium,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,1,,116,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,56,Belgium,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,132094,,233144,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,56,Belgium,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,262,,3285,,,0
HS,2020,202010,10/1/2020,20-Oct,6,1,2,Exports,100,Bulgaria,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,8000,,63703,,,0
HS,2020,202011,11/1/2020,20-Nov,6,1,2,Exports,100,Bulgaria,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,21500,,73867,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,100,Bulgaria,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,15000,,104014,,,0
HS,2020,202010,10/1/2020,20-Oct,6,1,2,Exports,348,Hungary,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,32,,678,,,0
HS,2020,202011,11/1/2020,20-Nov,6,1,2,Exports,348,Hungary,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,3,,540,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,276,Germany,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,18149,,223262,,,0
HS,2020,202009,9/1/2020,20-Sep,6,1,2,Exports,276,Germany,,804,Ukraine,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,196,,3384,,,0
HS,2020,202004,4/1/2020,20-Apr,6,1,2,Exports,381,Italy,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,2248,,26627,,,0
HS,2020,202004,4/1/2020,20-Apr,6,1,2,Exports,381,Italy,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,21000,,28756,,,0
HS,2020,202004,4/1/2020,20-Apr,6,1,2,Exports,381,Italy,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,401,,19606,,,0
HS,2020,202004,4/1/2020,20-Apr,6,1,2,Exports,381,Italy,,804,Ukraine,,,,,,,,,260300,Copper ores and concentrates,,,,,,,500,,1901,,,0
HS,2020,202003,3/1/2020,20-Mar,6,1,2,Exports,757,Switzerland,,804,Ukraine,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,5,,3321,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,31,Azerbaijan,,804,Ukraine,,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",,,,,,,87147100,,28212431,,,0
HS,2020,202001,1/1/2020,20-Jan,6,1,2,Exports,704,Vietnam,,804,Ukraine,,,,,,,,,760120,"Aluminium; unwrought, alloys",,,,,,,201316,,378454,,,0
HS,2020,202005,5/1/2020,20-May,6,1,2,Exports,764,Thailand,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,620,,8684,,,0
HS,2020,202001,1/1/2020,20-Jan,6,1,2,Exports,360,Indonesia,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,164000,,96947,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,642,Romania,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,25564,,109259,,,0
HS,2020,202003,3/1/2020,20-Mar,6,1,2,Exports,642,Romania,,804,Ukraine,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,0,,117,,,0
HS,2020,202008,8/1/2020,20-Aug,4,0,2,Exports,642,Romania,,804,Ukraine,,,,,,,,,1003,Barley,,,,,,,142,,82,,,0
HS,2020,202006,6/1/2020,20-Jun,6,1,2,Exports,703,Slovakia,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,12376,,102474,,,0
HS,2020,202006,6/1/2020,20-Jun,6,1,2,Exports,703,Slovakia,,804,Ukraine,,,,,,,,,151219,"Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",,,,,,,1703,,3229,,,0
HS,2020,202006,6/1/2020,20-Jun,6,1,2,Exports,703,Slovakia,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,150,,1302,,,0
HS,2020,202006,6/1/2020,20-Jun,6,1,2,Exports,703,Slovakia,,804,Ukraine,,,,,,,,,151411,"Vegetable oils; low erucic acid rape or colza oil and its fractions, crude",,,,,,,6,,6,,,0
HS,2020,202002,2/1/2020,20-Feb,6,1,2,Exports,31,Azerbaijan,,804,Ukraine,,,,,,,,,760120,"Aluminium; unwrought, alloys",,,,,,,61038,,120909,,,0
HS,2020,202001,1/1/2020,20-Jan,6,1,2,Exports,31,Azerbaijan,,804,Ukraine,,,,,,,,,760120,"Aluminium; unwrought, alloys",,,,,,,42000,,79002,,,0
HS,2020,202001,1/1/2020,20-Jan,6,1,2,Exports,31,Azerbaijan,,804,Ukraine,,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",,,,,,,163568000,,78751428,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,445702,,3076310,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,246,,899,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,43320,,56213,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,3586000,,2225135,,,0
HS,2020,202012,12/1/2020,20-Dec,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,146517,,1215074,,,0
HS,2020,202007,7/1/2020,20-Jul,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,20,,34,,,0
HS,2020,202007,7/1/2020,20-Jul,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,2559500,,1437568,,,0
HS,2020,202007,7/1/2020,20-Jul,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,107973,,345865,,,0
HS,2020,202007,7/1/2020,20-Jul,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,630441,,3884594,,,0
HS,2020,202007,7/1/2020,20-Jul,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,115169,,505799,,,0
HS,2020,202009,9/1/2020,20-Sep,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,119653,,753932,,,0
HS,2020,202009,9/1/2020,20-Sep,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,2506000,,1245847,,,0
HS,2020,202009,9/1/2020,20-Sep,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,368130,,2313891,,,0
HS,2020,202009,9/1/2020,20-Sep,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,3300,,2019,,,0
HS,2020,202009,9/1/2020,20-Sep,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,40028,,250754,,,0
HS,2020,202010,10/1/2020,20-Oct,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,912000,,617573,,,0
HS,2020,202010,10/1/2020,20-Oct,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,89281,,278171,,,0
HS,2020,202010,10/1/2020,20-Oct,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,59,,212,,,0
HS,2020,202010,10/1/2020,20-Oct,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,539930,,3317051,,,0
HS,2020,202010,10/1/2020,20-Oct,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,112283,,541911,,,0
HS,2020,202001,1/1/2020,20-Jan,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,328,,1572,,,0
HS,2020,202001,1/1/2020,20-Jan,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,473850,,2119842,,,0
HS,2020,202001,1/1/2020,20-Jan,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,2589500,,1500084,,,0
HS,2020,202001,1/1/2020,20-Jan,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,8803,,32122,,,0
HS,2020,202001,1/1/2020,20-Jan,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,41832,,210820,,,0
HS,2020,202004,4/1/2020,20-Apr,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,250952,,1314304,,,0
HS,2020,202004,4/1/2020,20-Apr,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,1340,,3598,,,0
HS,2020,202004,4/1/2020,20-Apr,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,2671000,,1598341,,,0
HS,2020,202004,4/1/2020,20-Apr,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,49865,,224392,,,0
HS,2020,202003,3/1/2020,20-Mar,6,1,2,Exports,156,China,,804,Ukraine,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,29774,,142307,,,0
